laboratorio,cod_Barra,producto,exist_Caja,sist_Unid,valor_unid,valor_total
ADIUM (TECNO,7730979090636,",7CABERTRIX 0.50 MG * 8 COMP",0,0,"84,000",0
ADIUM (TECNO,7841141002293,COLMIBE 20/10 MG * 10 COMP,0,0,"178,300",0
ADIUM (TECNO,7501871721337,CONTUMAX * 15 S/S,0,0,"94,000",0
ADIUM (TECNO,7707204499311,CURAFLEX 1500 MG * 15 S/S,0,0,0,0
ADIUM (TECNO,7707204490035,CURAFLEX DUO * 15 S/S,0,0,"94,900",0
ADIUM (TECNO,7707204491148,CURAFLEX DUO * 30 S/S,0,0,"213,500",0
ADIUM (TECNO,7792219000515,DECAPEPTYL 3.75 MG * 1 AMP,0,0,"454,700",0
ADIUM (TECNO,7707204490349,DOMINIUM 25 MG * 10 TAB,0,0,"83,600",0
ADIUM (TECNO,7707204496037,DROPYAL 25 MG * 1 AMP,0,0,"377,200",0
ADIUM (TECNO,7896116882028,FEMIANE * 21 GRAG,0,0,"73,100",0
ADIUM (TECNO,7707204491070,IDENA 150 MG * 1 TAB,0,0,"272,600",0
ADIUM (TECNO,7841141002736,ILTUX HCT 20/12.5 MG * 28 COMP,0,0,"61,800",0
ADIUM (TECNO,7841141003764,"ILTUXAM HCT 40 MG / 5 MG / 12,5 MG",0,0,"170,500",0
ADIUM (TECNO,7841141003757,ILTUXAM HCT 40 MG / 5 MG / 25 MG *,0,0,"170,000",0
ADIUM (TECNO,7707204490417,INMUNOPRIN 100 MG * 30 COMP,0,0,"350,000",0
ADIUM (TECNO,7501303433500,LUCIARA CREMA * 200 ML,0,0,"138,800",0
ADIUM (TECNO,7730766000756,LURAZIC 40MG*30,0,0,"230,000",0
ADIUM (TECNO,7707204490271,LUTAMIDAL 50 MG * 28 COMP,0,0,"90,000",0
ADIUM (TECNO,7707204490103,MUTUM CR 10 MG * 10 COMP,0,0,"54,400",0
ADIUM (TECNO,7730979090940,NABILA 5 MG * 28 COMP,0,0,"58,500",0
ADIUM (TECNO,7707204490110,NULYTELY CEREZA * 10 S/S,0,0,"219,000",0
ADIUM (TECNO,7707204490936,QUETIAZIC 100 MG * 30 COMP,0,0,0,0
ADIUM (TECNO,7707204490943,QUETIAZIC 200 MG * 30 COMP,0,0,0,0
ADIUM (TECNO,7707204490929,QUETIAZIC 25 MG * 30 COMP,0,0,"17,500",0
ADIUM (TECNO,7501092721994,RIOPAN * 10 S/S,0,0,"28,600",0
ADIUM (TECNO,7501092722021,RIOPAN * 20 S/S,0,0,"51,000",0
ADIUM (TECNO,7501092722014,RIOPAN SUSP * 250 ML,0,0,"61,500",0
ADIUM (TECNO,7707204490820,SEGREGAM 20 MG * 14 COMP,0,0,"126,000",0
ADIUM (TECNO,7800070001647,SOMNIL 10 MG * 20 COMP,0,0,0,0
ADIUM (TECNO,7707204490196,TAMSULON 0.4 MG * 10 CAP,0,0,"72,400",0
ADIUM (TECNO,7707204490202,TAMSULON 0.4 MG * 30 CAP,0,0,"194,800",0
ADIUM (TECNO,7792219690129,TAVOR 150 MG * 1 CAP,0,0,"60,000",0
ADIUM (TECNO,7792219000775,TAVOR 150 MG * 2 CAP,0,0,"97,500",0
ADIUM (TECNO,7501092720713,TECTA 20 MG * 14 TAB,0,0,"99,000",0
ADIUM (TECNO,7501092720720,TECTA 20 MG * 28 TAB,0,0,"207,900",0
ADIUM (TECNO,7501092720744,TECTA 40 MG * 14 TAB,0,0,"150,200",0
ADIUM (TECNO,7501092720751,TECTA 40 MG * 28 TAB,0,0,"277,000",0
ADIUM (TECNO,7730766002743,TEROVAN 100 * 60 TAB,0,0,"278,100",0
ADIUM (TECNO,7730766002736,TEROVAN 50 * 30 TAB,0,0,"104,200",0
ADIUM (TECNO,7707204490325,TRUXA 500 MG * 7 COMP,0,0,"199,400",0
ADIUM (TECNO,7792219690426,UROXACIN 200 MG * 7 COMP,0,0,"84,700",0
ADS PHARMA,7707289590187,AMIODARONA 150MG * 25 AMP,0,0,"115,000",0
ADS PHARMA,7707289590248,BROMURO DE ROCURONIO 50MG/5ML * 10,0,0,"200,000",0
ADVANCED MED,852260000777,DERMASOF LAMINA 14X12 * 1 LAMINA,0,0,0,0
ADVANCED MED,7707239380554,DERMASOF LAMINA LIPECTOMIA 0.5 * 1,0,0,0,0
ADVANCED MED,7707239380370,FACREL H * 100 GR,0,0,0,0
ADVANCED MED,7707355401386,FUNDA ORTOPEDICA MULTIUSOS TERAPIA,0,0,"23,000",0
ADVANCED MED,7707239380615,RCT PLUS * 400 GR,0,0,0,0
ADVANCED MED,7707355401119,RODILLERA CERRADA ADVANCE TALLA M,0,0,"34,900",0
AH ROYAL,7372149074116,BISTURI ENCAUCHETADO,0,0,"3,600",0
AH ROYAL,7372149074734,BISTURI METALICO,0,0,"6,300",0
AH ROYAL,7372148953122,BOLIGRAFO LINEA GEL 0.7 TRIANGULAR,0,0,"11,000",0
AH ROYAL,7372148952200,BOLIGRAFO LINEA GEL 0.7 TRIANGULAR,0,0,"11,000",0
AH ROYAL,7372148953436,BOLIGRAFO LINEA GEL 0.7 TRIANGULAR,0,0,"11,000",0
AH ROYAL,7372149124392,BOLIGRAFOS TRIANGULAR RETRACTIL 07,0,0,"12,000",0
AH ROYAL,7372148922500,BORRADOR * 12 UND,0,0,"7,000",0
AH ROYAL,7372148921688,BORRADOR * 24 UND,0,0,"9,600",0
AH ROYAL,6924035809046,CALCULADORA DC-108N,0,0,"22,000",0
AH ROYAL,7372148956260,LAPIZ #2 HB * 12 UND,0,0,"10,800",0
AH ROYAL,7372149123302,LAPIZ ESTAMPADO TRIANGULAR #2HB *,60,0,"6,900",0
AH ROYAL,7372148969062,PEGANTE BARRA * 40 GR,0,0,"2,300",0
AH ROYAL,7372148979108,"TIJERA DE 7.5""",0,0,"6,500",0
AIPHEX GLOBA,7708736738701,CANOXIDIL 5% * 60 ML,0,0,"50,000",0
AIPHEX GLOBA,7709172863163,DUOSATIV GEL * 60 GR,0,0,"28,000",0
AIPHEX GLOBA,7709746106696,MINOXIDIL + CBD 5% TONICO * 60 ML,0,0,"49,100",0
AKKO PHARMA,7707225920016,FRESH VISION GOTAS * 15 ML,0,0,"37,400",0
AKKO PHARMA,7707225920122,LUTEZ 03 * 60 TAB,0,0,"90,800",0
AKKO PHARMA,7707225920023,VITALIFE * 60 CAP,0,0,"77,000",0
AL PHARMA S.,7707184310040,ALONAT 50 MG * 1 AMP,0,0,"30,000",0
AL PHARMA S.,8907010001107,BORTEZOMIB 3.5 MG * 1 AMP,0,0,"330,000",0
AL PHARMA S.,8906006570047,CARBOPLATINO 450MG/45ML SOL INY *,10,0,"130,900",0
AL PHARMA S.,8906006571594,IRINOTECAN CLORHIDRATO 100MG/5ML *,0,0,"66,000",0
ALCON DE COL,7501088618505,ALCAINE * 15 ML,0,0,"97,000",0
ALCON DE COL,7501088618307,CILODEX GOTAS * 5 ML,0,0,"85,000",0
ALCON DE COL,7896548130827,",7CILODEX UNG * 3.5 GR",0,0,"86,100",0
ALCON DE COL,7501088618253,CILOX GOTAS * 5 ML,0,0,"66,900",0
ALCON DE COL,7896548140604,CILOX UNG * 3.5 GR,0,0,0,0
ALCON DE COL,7896548140413,CYCLOGYL * 15 ML,0,0,"70,700",0
ALCON DE COL,3587381200030,GENTEAL GEL * 10 GR,0,0,"61,200",0
ALCON DE COL,3587381199990,GENTEAL GOTAS * 10 ML,0,0,"69,900",0
ALCON DE COL,7702635716044,GENTEAL GOTAS * 15 ML,0,0,"70,000",0
ALCON DE COL,7896548134405,ISOPTO ATROPINA 1% * 5 ML,0,0,"35,100",0
ALCON DE COL,7501088616105,",5ISOPTO MAXIDEX GOTAS * 5 ML",0,0,"40,000",0
ALCON DE COL,7501088616457,LUTRAX GOTAS * 15 ML,0,0,"50,000",0
ALCON DE COL,7896548166246,MYDRIACYL * 15 ML,0,0,"32,300",0
ALCON DE COL,5413895000973,NAPHCON FORTE * 15 ML,0,0,"29,000",0
ALCON DE COL,7704232000724,NATACYN GOTAS OFTALMICAS * 15 ML,0,0,"428,000",0
ALCON DE COL,7896548198261,",7OPTI FREE EXPRESS * 355 ML",0,0,"71,000",0
ALCON DE COL,300653144831,OPTI FREE EXPRESS * 355 ML,0,0,"44,500",0
ALCON DE COL,300650271622,PATANOL * 5 ML,0,0,"99,000",0
ALCON DE COL,7501088603105,SYSTANE * 15 ML,0,0,"70,000",0
ALCON DE COL,0300650454209,SYSTANE GEL * 10 ML,0,0,"73,400",0
ALCON DE COL,300650429092,SYSTANE GOTAS * 15 ML,0,0,"74,700",0
ALCON DE COL,8427324894733,SYSTANE HA * 10 ML,0,0,"65,400",0
ALCON DE COL,3700028500281,",7TEARS NATURALE FREE * 32",0,0,"123,900",0
ALCON DE COL,7501088618406,TEARS NATURALE GTS * 15 ML,0,0,"36,200",0
ALCON DE COL,7896548166260,",5TOBREX UNG * 3.5 GR",0,0,"86,000",0
ALCON DE COL,7501088603150,VIGAMOX GOTAS * 5 ML,0,0,"35,000",0
ALCON DE COL,7702635722137,VITALUX PLUS OMEGA 3 * 28 CAP,0,0,"109,500",0
ALCON DE COL,7898088361419,ZADITEN COLORIO 0.25% * 5 ML,0,0,"86,200",0
ALDOQUIN,7703319000305,ALQUIN GEL * 30 GR,0,0,"44,000",0
ALDOQUIN,7703319000251,BAN CREMA * 15 GR,0,0,"37,700",0
ALDOQUIN,7703319000749,MELASKIT * 35 GR,0,0,"59,500",0
ALDOQUIN,7703319000169,RETNOL LOCION * 60 ML,0,0,"33,000",0
ALDOQUIN,7703319000404,SULFOX CREMA * 15 GR,0,0,"26,000",0
ALDORPHARMA,7709990201697,ESPERTOX JB * 120 ML,0,0,"32,700",0
ALDORPHARMA,7709990431827,SERENY-A * 90 CAP,0,0,"103,300",0
ALFA SAFE,7707228373420,AGUJA HIPODERMICA 20G * 1 1/2,0,0,0,0
ALFA SAFE,7707228362038,BAJALENGUAS 6,0,0,"1,900",0
ALFA SAFE,7707228362561,CATETER 14GX45MM,0,0,"2,200",0
ALFA SAFE,7707228362578,CATETER 16G * 1 UND,0,0,"2,500",0
ALFA SAFE,7707228362585,CATETER 18G * 1 UND,0,0,"2,500",0
ALFA SAFE,7707228362592,CATETER 20G * 1 UND,0,0,"2,500",0
ALFA SAFE,7707228362615,CATETER 24G * 1 UND,0,0,"2,500",0
ALFA SAFE,7707228363520,CATETER 26GX19MM,0,0,"2,500",0
ALFA SAFE,7707228365616,COMPRESA DE GASA DE LAPARATOMIA *,10,0,"56,000",0
ALFA SAFE,7707228365685,COMPRESAS LAPAROTOMIA ESTERIL 45 *,0,0,"10,000",0
ALFA SAFE,7707228365722,ESPARADRAPO TELA BLANCO 1/2 * 1 YD,0,0,"3,700",0
ALFA SAFE,7707228365777,ESPARADRAPO TELA BLANCO ALFASAFE 3,0,0,"15,500",0
ALFA SAFE,7707228365791,ESPARADRAPO TELA BLANCO ALFASAFE 4,0,0,"20,900",0
ALFA SAFE,7707228364619,GASA ESTERIL N/TEJIDA 4X4 X 12X2 -,0,0,"9,000",0
ALFA SAFE,7707228361472,GASA ESTERIL NO TEJIDA 7.5 X 7.5 *,0,0,300,0
ALFA SAFE,7707228360499,GASA PRECORTADA 3X3 50 SOBX2,20150,0,"11,800",0
ALFA SAFE,7707228362288,GASAS ESTERIL 3 * 3 (7.5 * 7.5 CM),0,0,"9,000",0
ALFA SAFE,7707282990854,GASAS ESTERIL 3 * 3 (7.5 * 7.5 CM),0,0,"9,100",0
ALFA SAFE,7707228360673,GORRO CIRCULAR AJUSTABLE AZUL * 12,0,0,"7,500",0
ALFA SAFE,7707300932200,GORROS QUIRURJICOS ORUGA AZUL * 12,0,0,"8,300",0
ALFA SAFE,7707228360109,GUANTE CIRUGIA ALFA TALLA 7,0,0,"1,600",0
ALFA SAFE,7707228360628,GUANTE DE NITRILO AZUL TALLA M *,100,0,"35,000",0
ALFA SAFE,7707228362912,GUANTE NITRILO NEGRO TALLA L * 100,0,0,"35,000",0
ALFA SAFE,7707228362905,GUANTE NITRILO NEGRO TALLA M * 100,0,0,"35,000",0
ALFA SAFE,7707228367535,GUANTE SILICONA TALLA S * 12 PARES,0,0,"14,000",0
ALFA SAFE,7707228367542,GUANTE SILICONA VINILO M PAR ALF *,0,0,"13,200",0
ALFA SAFE,7707228362264,GUANTES DE VINILO EXAMEN TALLA M *,0,0,"26,000",0
ALFA SAFE,7707228360093,GUANTES LATEX CON TALCO TALLA L *,10,0,"24,500",0
ALFA SAFE,7707228360079,GUANTES LATEX CON TALCO TALLA S *,10,0,"25,500",0
ALFA SAFE,7707228366873,JERINGA 5 ML ALFA,0,0,400,0
ALFA SAFE,7707228365623,JERINGA INSULINA 0.5 ML 30 G * 100,0,0,"56,000",0
ALFA SAFE,7707228364091,JERINGA INSULINA 0.5 ML* 31 G *,1000,0,"40,000",0
ALFA SAFE,7707228360680,SABANA AJUSTABLE DES AZUL * 10 UND,0,0,"4,700",0
ALFA SAFE,7707228361380,TAPABOCAS ALFASASE EMPAQ INDIVID *,0,0,"18,000",0
ALFA SAFE,7707228368853,TENSIOMETRO DIGITAL BRAZO B003 * 1,0,0,"123,000",0
ALFA SAFE,7707228361021,TERMOMETRO DIGITAL RIGIDO ESTANDAR,0,0,"16,000",0
ALFA SAFE,7707228360345,TERMOMETRO ORAL,0,0,"3,000",0
ALFA SAFE,7707228360949,VENDA DE YESO 3 X 5 YDS  ALFASAFE,0,0,"5,000",0
ALFA SAFE,7707228360956,VENDA DE YESO 4 X 5 YD,0,0,"8,400",0
ALFA SAFE,7707228360970,VENDA DE YESO 6 * 5 YD,0,0,"12,600",0
ALFA SAFE,7707364802198,VENDA ELASTICA 6 * 5,0,0,"3,000",0
ALFA SAFE,7707228368266,VENDA ELASTICA BLANCA 3 * 5 YD,0,0,"2,700",0
ALFA SAFE,7707228368280,VENDA ELASTICA BLANCA 5 * 5 YD,0,0,"4,100",0
ALFA SAFE,7707228368297,VENDA ELASTICA BLANCA 6 * 5 YD,0,0,"4,800",0
ALFA VITAMIN,676194963218,COLLAGEN C * 100 CAP,0,0,"80,000",0
ALFA VITAMIN,676194174195,GLUCOSAMINE * 90 CAP,0,0,"88,000",0
ALFA VITAMIN,676194960705,OMEGA 3 * 100 CAP,0,0,"86,000",0
ALFAMEDICAL,7707187611489,AGUJA HIPODERMICA 18 * 1 1/2 CJA *,0,0,"10,800",0
ALICORP COLO,7707178603035,BABY SOFT RINSE MANZANILLA CABELLO,0,0,"8,900",0
ALICORP COLO,7750243081580,BABY SOFT SHAMPOO CUIDADO DELICADO,0,0,"25,800",0
ALICORP COLO,7707178602793,BABY SOFT SHAMPOO ULTRA PURO * 200,0,0,"6,300",0
ALICORP COLO,7707178603219,BABY SOFT SHAMPOO ULTRA PURO * 400,0,0,"12,400",0
ALIMENTOS TO,7702622429100,COLADA TONING 7 CEREALES FRESA *,100,0,"10,900",0
ALL GREAT,7707299081279,BARRA DE CHIA LINAZA Y ARANDANOS *,0,0,"3,000",0
ALL GREAT,7707299081309,BARRA DE MANI AVENA Y UVAS PASAS *,0,0,"2,600",0
ALL GREAT,7707299080890,VIVE PAN INTEGRAL FRUTOS ROJOS,0,0,"10,000",0
ALLEN PHARMA,8904159673158,TIARE 90 MG * 30 TAB,0,0,"112,000",0
ALLERGAN DE ,7707236679279,ACULAR LS GOTAS * 5 ML,0,0,"94,000",0
ALLERGAN DE ,7707236671549,ALBASOL * 15 ML,0,0,"39,100",0
ALLERGAN DE ,7707236678098,ALPHAGAN GOTAS * 5 ML,0,0,"26,500",0
ALLERGAN DE ,7707236677732,ALPHAGAN P GOTAS * 5 ML,0,0,"20,000",0
ALLERGAN DE ,7707236672041,BLEF 10 GOTAS * 15 ML,0,0,"31,000",0
ALLERGAN DE ,7707236670221,BLEFAMIDE GOTAS OFTAL * 5 ML,0,0,"33,000",0
"ALLERGAN DE 04994,",770723667,BOTOX 100 UI AMP,0,0,"749,100",0
ALLERGAN DE ,7707236670948,BOTOX 50 UI AMP,0,0,"339,600",0
ALLERGAN DE ,7707236671105,COMBIGAN OFTALMICA * 5 ML,0,0,"131,400",0
ALLERGAN DE ,7707236674953,COMBIGAN SOL OFT * 10 ML,0,0,"246,000",0
ALLERGAN DE ,7707236670290,CONJUNTIN S GOTAS * 5 ML,0,0,"50,500",0
ALLERGAN DE ,7707236679118,ENDURA GOTAS * 15 ML,0,0,"62,500",0
ALLERGAN DE ,7707236672119,FLUMEX GOTAS * 5 ML,0,0,"40,000",0
ALLERGAN DE ,7707236674465,FLUMEX NEO GOTAS * 5 ML,0,0,"26,500",0
ALLERGAN DE ,7707236675882,GANFORT SOL OFTALMICA * 3 ML,0,0,"88,000",0
ALLERGAN DE ,7707236678562,LACRIL GOTAS * 15 ML,0,0,"41,600",0
ALLERGAN DE ,7707236671570,LUMIGAN OFTALMICA * 3 ML,0,0,"81,700",0
ALLERGAN DE ,7707236675981,LUMIGAN RC OFTALMICA * 3 ML,0,0,"29,600",0
ALLERGAN DE ,7707236670832,OFLOX GOTAS * 5 ML,0,0,"74,000",0
ALLERGAN DE ,7707236674274,OPTIVE OFTALMICA * 15 ML,0,0,"63,500",0
ALLERGAN DE ,7707236673482,OZURDEX 0.7 MG IMPLANTE,0,0,0,0
ALLERGAN DE ,7707236677299,PRED-F OFTALMICO * 5 ML,0,0,"73,300",0
ALLERGAN DE ,7707236670658,PREDNEFRIN GOTAS * 5 ML,0,0,"39,500",0
ALLERGAN DE ,7707236679514,REFRESH TEARS GOTAS * 10 ML,0,0,"38,700",0
ALLERGAN DE ,7707236677985,REFRESH TEARS GOTAS * 15 ML,0,0,"51,900",0
ALLERGAN DE ,7707236670177,RELESTAT SOLUCION OFT * 5 ML,0,0,"113,600",0
ALLERGAN DE ,7707236673468,RESTASIS 0.05% * 30 VIALES,0,0,"236,500",0
ALLERGAN DE ,7707236672195,TOBRAGAN D GOTAS * 5 ML,0,0,"64,300",0
ALLERGAN DE ,7707236671860,ZYMARAN 0.3% GOTAS * 5 ML,0,0,"87,000",0
ALMIPRO ,7701684798261,ALMIPRO BAÃ‘O LIQ PIEL DELICADA *,20,0,"23,000",0
ALMIPRO ,7701684055364,ALMIPRO CREMA EXTRAHUMECTANTE *,1200,0,"23,500",0
ALMIPRO ,7701684000456,ALMIPRO CREMA EXTRAHUMECTANTE *,4500,0,"58,600",0
ALMIPRO ,7709880588440,ALMIPRO JABON DERMOLIMPIADOR * 100,0,0,"7,900",0
ALMIPRO ,7701684000128,ALMIPRO UNG PARA LA PAÃ‘ALITIS *,120,0,"39,700",0
ALMIPRO ,7701684000715,ALMIPRO UNG PARA LA PAÃ‘ALITIS *,300,0,"13,000",0
ALMIPRO ,7701684000135,ALMIPRO UNG PARA LA PAÃ‘ALITIS *,500,0,"67,500",0
ALMIPRO ,7701684055333,ALMIPRO UNG PARA LA PAÃ‘ALITIS *,600,0,"23,400",0
ALMIPRO ,7709880588471,PILI ACEITE DE NARANJA * 250 ML,0,0,"17,000",0
ALMIPRO ,701684962624,PILI JABON FACIAL * 250 ML,0,0,"35,000",0
ALMIPRO ,7701684055371,PILI LIMPIADOR LIQUIDO SYNDET *,2500,0,"32,600",0
ALPINA PRODU,7702001017171,ALPINA COMPOTA MANZANA PIÃ‘A * 113,0,0,"4,200",0
ALPINA PRODU,7702001048106,ALPINA KUMIS BOLSA * 1 LT,0,0,"9,800",0
ALPINA PRODU,7702001012053,ALPINA QUESO PARMESANO RALLADO *,100,0,"18,900",0
ALPINA PRODU,7702001054060,ALPINA REFRESCO FRUPER FRESA * 200,0,0,"2,000",0
ALPINA PRODU,7702001054084,ALPINA REFRESCO FRUPER MANGO * 200,0,0,"2,000",0
ALPINA PRODU,7702001043484,ALPINA REGENERIS CREMOSO FRESA *,100,0,"2,000",0
ALPINA PRODU,7702001043491,ALPINA REGENERIS CREMOSO MELOCOTON,0,0,"2,000",0
ALPINA PRODU,7702001117543,ALPINITO POUCH UVA-FRAMBUESA * 100,0,0,"3,400",0
ALPINA PRODU,7702001163205,AVENA ALPINA ORIGINAL BOTELLA *,2800,0,"5,100",0
ALPINA PRODU,7702001148547,COMPOTA ALPINA BABY GÃŒ CEREALES Y,0,0,"3,200",0
ALPINA PRODU,7702001148530,COMPOTA ALPINA BABY GÃŒ CEREALES Y,0,0,"3,200",0
ALPINA PRODU,7702001148462,COMPOTA ALPINA BABY GÃœ MANZANA *,10,0,"4,500",0
ALPINA PRODU,7702001148516,COMPOTA ALPINA BABY GÃœ PERA * 113,0,0,"4,500",0
ALPINA PRODU,77020010117171,COMPOTA ALPINA MANZANA PIÃ‘A * 113,0,0,"4,200",0
ALPINA PRODU,7702001148509,COMPOTA BABY GU DE MANZANA Y MANGO,0,0,"4,300",0
ALPINA PRODU,7702001011315,CREMOSINO * 380 GR,0,0,"13,700",0
ALPINA PRODU,7702001147229,FINESSE ALPINA MOUSSE CHOCOLATE *,10,0,"2,100",0
ALPINA PRODU,7702001147236,FINESSE ALPINA MOUSSE CHOCOLATE *,20,0,"4,000",0
ALPINA PRODU,7702001121779,FINESSE ALPINA QUESO MOZARELLA *,230,0,"10,300",0
ALPINA PRODU,7702001116096,GELATINA BOGGY PREMIO NARANJA VASO,0,0,"3,600",0
ALPINA PRODU,7702001147243,GELATINA FINESSE FRUTOS ROJOS *,1080,0,"1,800",0
ALPINA PRODU,7702001048007,KUMIS VASO * 150 GR,0,0,"3,600",0
ALPINA PRODU,7702001043361,LECHE BAJA EN GRASA *1 LT,0,0,"5,900",0
ALPINA PRODU,7702001045310,LECHE DESLACTOSADA *1000 ML,0,0,"8,600",0
ALPINA PRODU,7702001045501,LECHE DESLACTOSADA BOLSA X 900 ML,0,0,"4,800",0
ALPINA PRODU,7702001045556,LECHE DESLACTOSADA MAXILITRO *1100,0,0,"7,300",0
ALPINA PRODU,7702001045051,LECHE ENTERA *1000 ML,0,0,"9,900",0
ALPINA PRODU,7702001045280,LECHE ENTERA *900 ML,0,0,"5,200",0
ALPINA PRODU,7702001020355,MANTEQUILLA CON SAL *125 GR,0,0,"9,500",0
ALPINA PRODU,7702001024018,NECTAR ALPINA FRUTTO  MANZANA *200,0,0,"2,900",0
ALPINA PRODU,7702001024025,NECTAR ALPINA FRUTTO DURAZNO * 200,0,0,"2,900",0
ALPINA PRODU,7702001146772,NECTAR ALPINA FRUTTO DURAZNO * 965,0,0,"4,900",0
ALPINA PRODU,7702001146765,NECTAR ALPINA FRUTTO MANZANA * 965,0,0,"4,900",0
ALPINA PRODU,7702001148769,NECTAR FRUTTO DURAZNO SIN AZUCAR *,0,0,"2,400",0
ALPINA PRODU,7702001148745,NECTAR FRUTTO MANZANA SIN AZUCAR *,0,0,"2,400",0
ALPINA PRODU,7702001148752,NECTAR FRUTTO MORA SIN AZUCAR *,3000,0,"2,400",0
ALPINA PRODU,7702001016839,PAPILLA ALPINA BABY TRIGO MIEL *,120,0,"2,700",0
ALPINA PRODU,7702001016068,QUESO CAMPO X 250 GRS,0,0,"10,900",0
ALPINA PRODU,7702001085323,QUESO FINESSE X 15 TAJADAS,0,0,"9,800",0
ALPINA PRODU,7702001018444,QUESO FINESSE X 300 GRS,0,0,"11,500",0
ALPINA PRODU,7702001011391,QUESO HOLANDES NAVIDEOX TAJAD X,2500,0,"17,900",0
ALPINA PRODU,7702001011056,QUESO MOZARELLA  15 TAJADAS,0,0,"8,500",0
ALPINA PRODU,7702001015603,QUESO MOZARELLA X 250 GRS,0,0,"7,500",0
ALPINA PRODU,7702001041985,REGENERIS ALPINA *1000 ML,0,0,"10,000",0
ALPINA PRODU,7702001160068,SNACK QUESO SOPO DESHIDRATADO * 23,0,0,"6,000",0
ALPINA PRODU,7702001046416,YOGO YOGO MORA *1 LT,0,0,"6,900",0
ALPINA PRODU,7702001042630,YOGURT ALPINA CREMOSO MELOCOTON X,10,0,0,0
ALPINA PRODU,7702001041718,YOGURT ALPINA FINESSE CON MUSLI *,10,0,"3,300",0
ALPINA PRODU,7702001047390,YOGURT ALPINA ORIGINAL APLINA *,9000,0,"11,000",0
ALPINA PRODU,7702001158669,YOGURT ALPINA ORIGINAL COCADA *150,0,0,"2,800",0
ALPINA PRODU,7702001042012,YOGURT ALPINA ORIGINAL FRESA * 150,0,0,"3,300",0
ALPINA PRODU,7702001158652,YOGURT ALPINA ORIGINAL LULADA *150,0,0,"2,800",0
ALPINA PRODU,7702001042029,YOGURT ALPINA ORIGINAL MELOCOTON *,0,0,"3,300",0
ALPINA PRODU,7702001053971,YOGURT ALPINA UVA PASAS AREQUIPE *,0,0,"2,900",0
ALPINA PRODU,7702001042746,YOGURT FINESSE ALPINA MELOCOTON X,10,0,0,0
ALPINA PRODU,7702001155132,YOGURT FINESSE ALPINA NATURAL *180,0,0,"3,500",0
ALPINA PRODU,7702001148929,YOGURT GRIEGO LIMON DOBLE PROTEINA,0,0,"5,500",0
ALPINA PRODU,7702001163953,YOGURT GRIEGO MORA Y ARANDANOS CON,0,0,"5,800",0
ALPINA PRODU,7702001162550,YOX CON MENTALIS FRUTOS ROJOS *,1000,0,"2,600",0
ALTADIS ,5600860331907,PRAVAFEN * 30 CAP,0,0,"240,900",0
AMAREY - NOV,7896226503349,DORMICUM 5 MG X 10 AMP,0,0,"72,000",0
AMAREY - NOV,612197622608,ENTEREX DIABETIC LIQ CHOCOLATE * 8,0,0,"11,500",0
AMAREY - NOV,612197255554,ENTEREX KIDZ VAINILLA LIQUIDO *,2370,0,"21,100",0
AMAREY - NOV,7707190471247,ENTEREX PROTEINEX POLVO * 275 GR,0,0,"84,050",0
AMAREY - NOV,8025153007821,FOSTER NEXTHALER 100MCG/6 MCG *,1200,0,"139,000",0
AMAREY - NOV,612197735551,GLUTAPAK R * 3 S/S,0,0,"92,900",0
AMAREY - NOV,7640128010395,KONAKION M.M. 10 MG * 5 AMP,0,0,"40,000",0
AMAREY - NOV,7702715091214,SOLUCORTEF 500 MG AMP,0,0,"80,000",0
AMERICA ,7703006016312,BIOLADIENT ENDULSANTE * 50 S/S,0,0,"10,800",0
AMERICA ,7703006086339,BIOLADIET * 500 TAB,0,0,"23,800",0
AMERICA ,7703006009338,BIOLADIET DISPENSADOR * 150 TAB,0,0,"10,591",0
AMERICA ,7703006322314,BIOLADIET POLVO * 280 GR,0,0,0,0
AMERICA ,7703006779330,CIFLOXAL 500 MG * 10 TAB,0,0,"25,000",0
AMERICA ,7703006154359,CLARIBAC 500 MG * 10 TAB,0,0,0,0
AMERICA ,7703006650332,COXAMER 15 MG * 10 TAB,0,0,"28,500",0
AMERICA ,7703006653333,COXAMER 7.5 MG * 10 TAB,0,0,0,0
AMERICA ,7703006132333,DISEREC 50 MG *  1 TAB,0,0,0,0
AMERICA ,7703006131336,DISEREC 50 MG * 2 TAB,0,0,"15,000",0
AMERICA ,7703006004326,HEMOVIRON F * 360 ML,0,0,0,0
AMERICA ,7703006571330,IBUMER 600 MG * 40 TAB,0,0,0,0
AMERICA ,7703006159330,IBUMER 800 MG * 40 TAB,0,0,0,0
AMERICA ,7703006139332,LADIET * 500 TAB,0,0,0,0
AMERICA ,7703006321317,LADIET POLVO * 280 GR,0,0,0,0
AMERICA ,7703006341339,METACET * 30 TAB,0,0,"29,000",0
AMERICA ,7703006114360,SULTALBAC 250MG/5ML * 60 ML,0,0,"69,000",0
AMERICA ,7703006101346,",7TRIAGEM * 15 GR",0,0,0,0
AMERICA ,7703006337325,X-PECTORYL * 120 ML,0,0,"14,500",0
ANGLOPHARMA,7707035510629,ACICLOVIR SUSP * 90 ML,0,0,"18,500",0
ANGLOPHARMA,7707035510643,ACIDO ACETILSALICILICO 100 MG *,1000,0,"20,000",0
ANGLOPHARMA,7707035510650,ACIDO ACETILSALICILICO 100 MG *,2500,0,"30,000",0
